id,time,IaABC,IbABC,IcABC
16067,160670,8.062258e+03,8.126004e+03,7.853559e+03
16068,160680,8.062258e+03,8.126004e+03,7.853559e+03
16069,160690,8.062258e+03,8.126004e+03,7.853559e+03
16070,160700,8.062258e+03,8.126004e+03,7.853559e+03
16071,160710,8.067115e+03,8.126500e+03,7.855683e+03
16072,160720,8.067115e+03,8.126500e+03,7.855683e+03
16073,160730,8.067115e+03,8.126500e+03,7.855683e+03
16074,160740,8.067115e+03,8.126500e+03,7.855683e+03
16075,160750,8.067115e+03,8.126500e+03,7.855683e+03
16076,160760,8.071939e+03,8.126960e+03,7.857835e+03
16077,160770,8.071939e+03,8.126960e+03,7.857835e+03
16078,160780,8.071939e+03,8.126960e+03,7.857835e+03
16079,160790,8.071939e+03,8.126960e+03,7.857835e+03
16080,160800,8.071939e+03,8.126960e+03,7.857835e+03
16081,160810,8.076728e+03,8.127385e+03,7.860013e+03
16082,160820,8.076728e+03,8.127385e+03,7.860013e+03
16083,160830,8.076728e+03,8.127385e+03,7.860013e+03
16084,160840,8.076728e+03,8.127385e+03,7.860013e+03
16085,160850,8.076728e+03,8.127385e+03,7.860013e+03
16086,160860,8.081481e+03,8.127775e+03,7.862217e+03
16087,160870,8.081481e+03,8.127775e+03,7.862217e+03
16088,160880,8.081481e+03,8.127775e+03,7.862217e+03
16089,160890,8.081481e+03,8.127775e+03,7.862217e+03
16090,160900,8.081481e+03,8.127775e+03,7.862217e+03
16091,160910,8.086198e+03,8.128130e+03,7.864447e+03
16092,160920,8.086198e+03,8.128130e+03,7.864447e+03
16093,160930,8.086198e+03,8.128130e+03,7.864447e+03
16094,160940,8.086198e+03,8.128130e+03,7.864447e+03
16095,160950,8.086198e+03,8.128130e+03,7.864447e+03
16096,160960,8.090878e+03,8.128449e+03,7.866702e+03
16097,160970,8.090878e+03,8.128449e+03,7.866702e+03
16098,160980,8.090878e+03,8.128449e+03,7.866702e+03
16099,160990,8.090878e+03,8.128449e+03,7.866702e+03
16100,161000,8.090878e+03,8.128449e+03,7.866702e+03
16101,161010,8.095519e+03,8.128732e+03,7.868981e+03
16102,161020,8.095519e+03,8.128732e+03,7.868981e+03
16103,161030,8.095519e+03,8.128732e+03,7.868981e+03
16104,161040,8.095519e+03,8.128732e+03,7.868981e+03
16105,161050,8.095519e+03,8.128732e+03,7.868981e+03
16106,161060,8.100120e+03,8.128981e+03,7.871283e+03
16107,161070,8.100120e+03,8.128981e+03,7.871283e+03
16108,161080,8.100120e+03,8.128981e+03,7.871283e+03
16109,161090,8.100120e+03,8.128981e+03,7.871283e+03
16110,161100,8.100120e+03,8.128981e+03,7.871283e+03
16111,161110,8.104681e+03,8.129194e+03,7.873608e+03
16112,161120,8.104681e+03,8.129194e+03,7.873608e+03
16113,161130,8.104681e+03,8.129194e+03,7.873608e+03
16114,161140,8.104681e+03,8.129194e+03,7.873608e+03
16115,161150,8.104681e+03,8.129194e+03,7.873608e+03
16116,161160,8.109201e+03,8.129372e+03,7.875955e+03
16117,161170,8.109201e+03,8.129372e+03,7.875955e+03
16118,161180,8.109201e+03,8.129372e+03,7.875955e+03
16119,161190,8.109201e+03,8.129372e+03,7.875955e+03
16120,161200,8.109201e+03,8.129372e+03,7.875955e+03
16121,161210,8.113678e+03,8.129515e+03,7.878323e+03
16122,161220,8.113678e+03,8.129515e+03,7.878323e+03
16123,161230,8.113678e+03,8.129515e+03,7.878323e+03
16124,161240,8.113678e+03,8.129515e+03,7.878323e+03
16125,161250,8.113678e+03,8.129515e+03,7.878323e+03
16126,161260,8.118112e+03,8.129623e+03,7.880712e+03
16127,161270,8.118112e+03,8.129623e+03,7.880712e+03
16128,161280,8.118112e+03,8.129623e+03,7.880712e+03
16129,161290,8.118112e+03,8.129623e+03,7.880712e+03
16130,161300,8.118112e+03,8.129623e+03,7.880712e+03
16131,161310,8.122501e+03,8.129695e+03,7.883122e+03
16132,161320,8.122501e+03,8.129695e+03,7.883122e+03
16133,161330,8.122501e+03,8.129695e+03,7.883122e+03
16134,161340,8.122501e+03,8.129695e+03,7.883122e+03
16135,161350,8.122501e+03,8.129695e+03,7.883122e+03
16136,161360,8.126845e+03,8.129733e+03,7.885551e+03
16137,161370,8.126845e+03,8.129733e+03,7.885551e+03
16138,161380,8.126845e+03,8.129733e+03,7.885551e+03
16139,161390,8.126845e+03,8.129733e+03,7.885551e+03
16140,161400,8.126845e+03,8.129733e+03,7.885551e+03
16141,161410,8.131143e+03,8.129735e+03,7.887999e+03
16142,161420,8.131143e+03,8.129735e+03,7.887999e+03
16143,161430,8.131143e+03,8.129735e+03,7.887999e+03
16144,161440,8.131143e+03,8.129735e+03,7.887999e+03
16145,161450,8.131143e+03,8.129735e+03,7.887999e+03
16146,161460,8.135395e+03,8.129703e+03,7.890465e+03
16147,161470,8.135395e+03,8.129703e+03,7.890465e+03
16148,161480,8.135395e+03,8.129703e+03,7.890465e+03
16149,161490,8.135395e+03,8.129703e+03,7.890465e+03
16150,161500,8.135395e+03,8.129703e+03,7.890465e+03
16151,161510,8.139598e+03,8.129636e+03,7.892949e+03
16152,161520,8.139598e+03,8.129636e+03,7.892949e+03
16153,161530,8.139598e+03,8.129636e+03,7.892949e+03
16154,161540,8.139598e+03,8.129636e+03,7.892949e+03
16155,161550,8.139598e+03,8.129636e+03,7.892949e+03
16156,161560,8.143752e+03,8.129535e+03,7.895449e+03
16157,161570,8.143752e+03,8.129535e+03,7.895449e+03
16158,161580,8.143752e+03,8.129535e+03,7.895449e+03
16159,161590,8.143752e+03,8.129535e+03,7.895449e+03
16160,161600,8.143752e+03,8.129535e+03,7.895449e+03
16161,161610,8.147857e+03,8.129398e+03,7.897965e+03
16162,161620,8.147857e+03,8.129398e+03,7.897965e+03
16163,161630,8.147857e+03,8.129398e+03,7.897965e+03
16164,161640,8.147857e+03,8.129398e+03,7.897965e+03
16165,161650,8.147857e+03,8.129398e+03,7.897965e+03
16166,161660,8.151912e+03,8.129228e+03,7.900497e+03
16167,161670,8.151912e+03,8.129228e+03,7.900497e+03
16168,161680,8.151912e+03,8.129228e+03,7.900497e+03
16169,161690,8.151912e+03,8.129228e+03,7.900497e+03
16170,161700,8.151912e+03,8.129228e+03,7.900497e+03
16171,161710,8.155915e+03,8.129023e+03,7.903043e+03
16172,161720,8.155915e+03,8.129023e+03,7.903043e+03
16173,161730,8.155915e+03,8.129023e+03,7.903043e+03
16174,161740,8.155915e+03,8.129023e+03,7.903043e+03
16175,161750,8.155915e+03,8.129023e+03,7.903043e+03
16176,161760,8.159866e+03,8.128784e+03,7.905603e+03
16177,161770,8.159866e+03,8.128784e+03,7.905603e+03
16178,161780,8.159866e+03,8.128784e+03,7.905603e+03
16179,161790,8.159866e+03,8.128784e+03,7.905603e+03
16180,161800,8.159866e+03,8.128784e+03,7.905603e+03
16181,161810,8.163765e+03,8.128511e+03,7.908177e+03
16182,161820,8.163765e+03,8.128511e+03,7.908177e+03
16183,161830,8.163765e+03,8.128511e+03,7.908177e+03
16184,161840,8.163765e+03,8.128511e+03,7.908177e+03
16185,161850,8.163765e+03,8.128511e+03,7.908177e+03
16186,161860,8.167610e+03,8.128203e+03,7.910764e+03
16187,161870,8.167610e+03,8.128203e+03,7.910764e+03
16188,161880,8.167610e+03,8.128203e+03,7.910764e+03
16189,161890,8.167610e+03,8.128203e+03,7.910764e+03
16190,161900,8.167610e+03,8.128203e+03,7.910764e+03
16191,161910,8.171400e+03,8.127863e+03,7.913363e+03
16192,161920,8.171400e+03,8.127863e+03,7.913363e+03
16193,161930,8.171400e+03,8.127863e+03,7.913363e+03
16194,161940,8.171400e+03,8.127863e+03,7.913363e+03
16195,161950,8.171400e+03,8.127863e+03,7.913363e+03
16196,161960,8.175136e+03,8.127488e+03,7.915973e+03
16197,161970,8.175136e+03,8.127488e+03,7.915973e+03
16198,161980,8.175136e+03,8.127488e+03,7.915973e+03
16199,161990,8.175136e+03,8.127488e+03,7.915973e+03
16200,162000,8.175136e+03,8.127488e+03,7.915973e+03
16201,162010,8.178816e+03,8.127081e+03,7.918593e+03
16202,162020,8.178816e+03,8.127081e+03,7.918593e+03
16203,162030,8.178816e+03,8.127081e+03,7.918593e+03
16204,162040,8.178816e+03,8.127081e+03,7.918593e+03
16205,162050,8.178816e+03,8.127081e+03,7.918593e+03
16206,162060,8.182439e+03,8.126640e+03,7.921223e+03
16207,162070,8.182439e+03,8.126640e+03,7.921223e+03
16208,162080,8.182439e+03,8.126640e+03,7.921223e+03
16209,162090,8.182439e+03,8.126640e+03,7.921223e+03
16210,162100,8.182439e+03,8.126640e+03,7.921223e+03
16211,162110,8.186006e+03,8.126166e+03,7.923863e+03
16212,162120,8.186006e+03,8.126166e+03,7.923863e+03
16213,162130,8.186006e+03,8.126166e+03,7.923863e+03
16214,162140,8.186006e+03,8.126166e+03,7.923863e+03
16215,162150,8.186006e+03,8.126166e+03,7.923863e+03
16216,162160,8.189514e+03,8.125659e+03,7.926511e+03
16217,162170,8.189514e+03,8.125659e+03,7.926511e+03
16218,162180,8.189514e+03,8.125659e+03,7.926511e+03
16219,162190,8.189514e+03,8.125659e+03,7.926511e+03
16220,162200,8.189514e+03,8.125659e+03,7.926511e+03
16221,162210,8.192964e+03,8.125119e+03,7.929166e+03
16222,162220,8.192964e+03,8.125119e+03,7.929166e+03
16223,162230,8.192964e+03,8.125119e+03,7.929166e+03
16224,162240,8.192964e+03,8.125119e+03,7.929166e+03
16225,162250,8.192964e+03,8.125119e+03,7.929166e+03
16226,162260,8.196355e+03,8.124547e+03,7.931829e+03
16227,162270,8.196355e+03,8.124547e+03,7.931829e+03
16228,162280,8.196355e+03,8.124547e+03,7.931829e+03
16229,162290,8.196355e+03,8.124547e+03,7.931829e+03
16230,162300,8.196355e+03,8.124547e+03,7.931829e+03
16231,162310,8.199686e+03,8.123943e+03,7.934499e+03
16232,162320,8.199686e+03,8.123943e+03,7.934499e+03
16233,162330,8.199686e+03,8.123943e+03,7.934499e+03
16234,162340,8.199686e+03,8.123943e+03,7.934499e+03
16235,162350,8.199686e+03,8.123943e+03,7.934499e+03
16236,162360,8.202957e+03,8.123306e+03,7.937174e+03
16237,162370,8.202957e+03,8.123306e+03,7.937174e+03
16238,162380,8.202957e+03,8.123306e+03,7.937174e+03
16239,162390,8.202957e+03,8.123306e+03,7.937174e+03
16240,162400,8.202957e+03,8.123306e+03,7.937174e+03
16241,162410,8.206167e+03,8.122639e+03,7.939855e+03
16242,162420,8.206167e+03,8.122639e+03,7.939855e+03
16243,162430,8.206167e+03,8.122639e+03,7.939855e+03
16244,162440,8.206167e+03,8.122639e+03,7.939855e+03
16245,162450,8.206167e+03,8.122639e+03,7.939855e+03
16246,162460,8.209315e+03,8.121939e+03,7.942540e+03
16247,162470,8.209315e+03,8.121939e+03,7.942540e+03
16248,162480,8.209315e+03,8.121939e+03,7.942540e+03
16249,162490,8.209315e+03,8.121939e+03,7.942540e+03
16250,162500,8.209315e+03,8.121939e+03,7.942540e+03
16251,162510,8.212401e+03,8.121208e+03,7.945229e+03
16252,162520,8.212401e+03,8.121208e+03,7.945229e+03
16253,162530,8.212401e+03,8.121208e+03,7.945229e+03
16254,162540,8.212401e+03,8.121208e+03,7.945229e+03
16255,162550,8.212401e+03,8.121208e+03,7.945229e+03
16256,162560,8.215425e+03,8.120446e+03,7.947920e+03
16257,162570,8.215425e+03,8.120446e+03,7.947920e+03
16258,162580,8.215425e+03,8.120446e+03,7.947920e+03
16259,162590,8.215425e+03,8.120446e+03,7.947920e+03
16260,162600,8.215425e+03,8.120446e+03,7.947920e+03
16261,162610,8.218385e+03,8.119653e+03,7.950614e+03
16262,162620,8.218385e+03,8.119653e+03,7.950614e+03
16263,162630,8.218385e+03,8.119653e+03,7.950614e+03
16264,162640,8.218385e+03,8.119653e+03,7.950614e+03
16265,162650,8.218385e+03,8.119653e+03,7.950614e+03
16266,162660,8.221282e+03,8.118830e+03,7.953309e+03
16267,162670,8.221282e+03,8.118830e+03,7.953309e+03
16268,162680,8.221282e+03,8.118830e+03,7.953309e+03
16269,162690,8.221282e+03,8.118830e+03,7.953309e+03
16270,162700,8.221282e+03,8.118830e+03,7.953309e+03
16271,162710,8.224115e+03,8.117976e+03,7.956006e+03
16272,162720,8.224115e+03,8.117976e+03,7.956006e+03
16273,162730,8.224115e+03,8.117976e+03,7.956006e+03
16274,162740,8.224115e+03,8.117976e+03,7.956006e+03
16275,162750,8.224115e+03,8.117976e+03,7.956006e+03
16276,162760,8.226883e+03,8.117092e+03,7.958702e+03
16277,162770,8.226883e+03,8.117092e+03,7.958702e+03
16278,162780,8.226883e+03,8.117092e+03,7.958702e+03
16279,162790,8.226883e+03,8.117092e+03,7.958702e+03
16280,162800,8.226883e+03,8.117092e+03,7.958702e+03
16281,162810,8.229586e+03,8.116179e+03,7.961399e+03
16282,162820,8.229586e+03,8.116179e+03,7.961399e+03
16283,162830,8.229586e+03,8.116179e+03,7.961399e+03
16284,162840,8.229586e+03,8.116179e+03,7.961399e+03
16285,162850,8.229586e+03,8.116179e+03,7.961399e+03
16286,162860,8.232223e+03,8.115237e+03,7.964095e+03
16287,162870,8.232223e+03,8.115237e+03,7.964095e+03
16288,162880,8.232223e+03,8.115237e+03,7.964095e+03
16289,162890,8.232223e+03,8.115237e+03,7.964095e+03
16290,162900,8.232223e+03,8.115237e+03,7.964095e+03
16291,162910,8.234794e+03,8.114265e+03,7.966789e+03
16292,162920,8.234794e+03,8.114265e+03,7.966789e+03
16293,162930,8.234794e+03,8.114265e+03,7.966789e+03
16294,162940,8.234794e+03,8.114265e+03,7.966789e+03
16295,162950,8.234794e+03,8.114265e+03,7.966789e+03
16296,162960,8.237299e+03,8.113264e+03,7.969481e+03
16297,162970,8.237299e+03,8.113264e+03,7.969481e+03
16298,162980,8.237299e+03,8.113264e+03,7.969481e+03
16299,162990,8.237299e+03,8.113264e+03,7.969481e+03
16300,163000,8.237299e+03,8.113264e+03,7.969481e+03
16301,163010,8.239738e+03,8.112235e+03,7.972169e+03
16302,163020,8.239738e+03,8.112235e+03,7.972169e+03
16303,163030,8.239738e+03,8.112235e+03,7.972169e+03
16304,163040,8.239738e+03,8.112235e+03,7.972169e+03
16305,163050,8.239738e+03,8.112235e+03,7.972169e+03
16306,163060,8.242108e+03,8.111177e+03,7.974854e+03
16307,163070,8.242108e+03,8.111177e+03,7.974854e+03
16308,163080,8.242108e+03,8.111177e+03,7.974854e+03
16309,163090,8.242108e+03,8.111177e+03,7.974854e+03
16310,163100,8.242108e+03,8.111177e+03,7.974854e+03
16311,163110,8.244412e+03,8.110092e+03,7.977534e+03
16312,163120,8.244412e+03,8.110092e+03,7.977534e+03
16313,163130,8.244412e+03,8.110092e+03,7.977534e+03
16314,163140,8.244412e+03,8.110092e+03,7.977534e+03
16315,163150,8.244412e+03,8.110092e+03,7.977534e+03
16316,163160,8.246647e+03,8.108979e+03,7.980210e+03
16317,163170,8.246647e+03,8.108979e+03,7.980210e+03
16318,163180,8.246647e+03,8.108979e+03,7.980210e+03
16319,163190,8.246647e+03,8.108979e+03,7.980210e+03
16320,163200,8.246647e+03,8.108979e+03,7.980210e+03
16321,163210,8.248815e+03,8.107838e+03,7.982879e+03
16322,163220,8.248815e+03,8.107838e+03,7.982879e+03
16323,163230,8.248815e+03,8.107838e+03,7.982879e+03
16324,163240,8.248815e+03,8.107838e+03,7.982879e+03
16325,163250,8.248815e+03,8.107838e+03,7.982879e+03
16326,163260,8.250913e+03,8.106671e+03,7.985543e+03
16327,163270,8.250913e+03,8.106671e+03,7.985543e+03
16328,163280,8.250913e+03,8.106671e+03,7.985543e+03
16329,163290,8.250913e+03,8.106671e+03,7.985543e+03
16330,163300,8.250913e+03,8.106671e+03,7.985543e+03
16331,163310,8.252943e+03,8.105478e+03,7.988200e+03
16332,163320,8.252943e+03,8.105478e+03,7.988200e+03
16333,163330,8.252943e+03,8.105478e+03,7.988200e+03
16334,163340,8.252943e+03,8.105478e+03,7.988200e+03
16335,163350,8.252943e+03,8.105478e+03,7.988200e+03
16336,163360,8.254904e+03,8.104258e+03,7.990850e+03
16337,163370,8.254904e+03,8.104258e+03,7.990850e+03
16338,163380,8.254904e+03,8.104258e+03,7.990850e+03
16339,163390,8.254904e+03,8.104258e+03,7.990850e+03
16340,163400,8.254904e+03,8.104258e+03,7.990850e+03
16341,163410,8.256795e+03,8.103012e+03,7.993491e+03
16342,163420,8.256795e+03,8.103012e+03,7.993491e+03
16343,163430,8.256795e+03,8.103012e+03,7.993491e+03
16344,163440,8.256795e+03,8.103012e+03,7.993491e+03
16345,163450,8.256795e+03,8.103012e+03,7.993491e+03
16346,163460,8.258617e+03,8.101741e+03,7.996123e+03
16347,163470,8.258617e+03,8.101741e+03,7.996123e+03
16348,163480,8.258617e+03,8.101741e+03,7.996123e+03
16349,163490,8.258617e+03,8.101741e+03,7.996123e+03
16350,163500,8.258617e+03,8.101741e+03,7.996123e+03
16351,163510,8.260368e+03,8.100445e+03,7.998746e+03
16352,163520,8.260368e+03,8.100445e+03,7.998746e+03
16353,163530,8.260368e+03,8.100445e+03,7.998746e+03
16354,163540,8.260368e+03,8.100445e+03,7.998746e+03
16355,163550,8.260368e+03,8.100445e+03,7.998746e+03
16356,163560,8.262050e+03,8.099123e+03,8.001358e+03
16357,163570,8.262050e+03,8.099123e+03,8.001358e+03
16358,163580,8.262050e+03,8.099123e+03,8.001358e+03
16359,163590,8.262050e+03,8.099123e+03,8.001358e+03
16360,163600,8.262050e+03,8.099123e+03,8.001358e+03
16361,163610,8.263661e+03,8.097778e+03,8.003960e+03
16362,163620,8.263661e+03,8.097778e+03,8.003960e+03
16363,163630,8.263661e+03,8.097778e+03,8.003960e+03
16364,163640,8.263661e+03,8.097778e+03,8.003960e+03
16365,163650,8.263661e+03,8.097778e+03,8.003960e+03
16366,163660,8.265202e+03,8.096408e+03,8.006551e+03
16367,163670,8.265202e+03,8.096408e+03,8.006551e+03
16368,163680,8.265202e+03,8.096408e+03,8.006551e+03
16369,163690,8.265202e+03,8.096408e+03,8.006551e+03
16370,163700,8.265202e+03,8.096408e+03,8.006551e+03
16371,163710,8.266672e+03,8.095015e+03,8.009130e+03
16372,163720,8.266672e+03,8.095015e+03,8.009130e+03
16373,163730,8.266672e+03,8.095015e+03,8.009130e+03
16374,163740,8.266672e+03,8.095015e+03,8.009130e+03
16375,163750,8.266672e+03,8.095015e+03,8.009130e+03
16376,163760,8.268071e+03,8.093598e+03,8.011696e+03
16377,163770,8.268071e+03,8.093598e+03,8.011696e+03
16378,163780,8.268071e+03,8.093598e+03,8.011696e+03
16379,163790,8.268071e+03,8.093598e+03,8.011696e+03
16380,163800,8.268071e+03,8.093598e+03,8.011696e+03
16381,163810,8.269400e+03,8.092159e+03,8.014250e+03
16382,163820,8.269400e+03,8.092159e+03,8.014250e+03
16383,163830,8.269400e+03,8.092159e+03,8.014250e+03
16384,163840,8.269400e+03,8.092159e+03,8.014250e+03
16385,163850,8.269400e+03,8.092159e+03,8.014250e+03
16386,163860,8.270657e+03,8.090698e+03,8.016790e+03
16387,163870,8.270657e+03,8.090698e+03,8.016790e+03
16388,163880,8.270657e+03,8.090698e+03,8.016790e+03
16389,163890,8.270657e+03,8.090698e+03,8.016790e+03
16390,163900,8.270657e+03,8.090698e+03,8.016790e+03
16391,163910,8.271843e+03,8.089214e+03,8.019315e+03
16392,163920,8.271843e+03,8.089214e+03,8.019315e+03
16393,163930,8.271843e+03,8.089214e+03,8.019315e+03
16394,163940,8.271843e+03,8.089214e+03,8.019315e+03
16395,163950,8.271843e+03,8.089214e+03,8.019315e+03
16396,163960,8.272958e+03,8.087708e+03,8.021826e+03
16397,163970,8.272958e+03,8.087708e+03,8.021826e+03
16398,163980,8.272958e+03,8.087708e+03,8.021826e+03
16399,163990,8.272958e+03,8.087708e+03,8.021826e+03
16400,164000,8.272958e+03,8.087708e+03,8.021826e+03
16401,164010,8.274001e+03,8.086181e+03,8.024321e+03
16402,164020,8.274001e+03,8.086181e+03,8.024321e+03
16403,164030,8.274001e+03,8.086181e+03,8.024321e+03
16404,164040,8.274001e+03,8.086181e+03,8.024321e+03
16405,164050,8.274001e+03,8.086181e+03,8.024321e+03
16406,164060,8.274973e+03,8.084634e+03,8.026800e+03
16407,164070,8.274973e+03,8.084634e+03,8.026800e+03
16408,164080,8.274973e+03,8.084634e+03,8.026800e+03
16409,164090,8.274973e+03,8.084634e+03,8.026800e+03
16410,164100,8.274973e+03,8.084634e+03,8.026800e+03
16411,164110,8.275874e+03,8.083066e+03,8.029262e+03
16412,164120,8.275874e+03,8.083066e+03,8.029262e+03
16413,164130,8.275874e+03,8.083066e+03,8.029262e+03
16414,164140,8.275874e+03,8.083066e+03,8.029262e+03
16415,164150,8.275874e+03,8.083066e+03,8.029262e+03
16416,164160,8.276703e+03,8.081478e+03,8.031708e+03
16417,164170,8.276703e+03,8.081478e+03,8.031708e+03
16418,164180,8.276703e+03,8.081478e+03,8.031708e+03
16419,164190,8.276703e+03,8.081478e+03,8.031708e+03
16420,164200,8.276703e+03,8.081478e+03,8.031708e+03
16421,164210,8.277460e+03,8.079870e+03,8.034136e+03
16422,164220,8.277460e+03,8.079870e+03,8.034136e+03
16423,164230,8.277460e+03,8.079870e+03,8.034136e+03
16424,164240,8.277460e+03,8.079870e+03,8.034136e+03
16425,164250,8.277460e+03,8.079870e+03,8.034136e+03
16426,164260,8.278146e+03,8.078244e+03,8.036546e+03
16427,164270,8.278146e+03,8.078244e+03,8.036546e+03
16428,164280,8.278146e+03,8.078244e+03,8.036546e+03
16429,164290,8.278146e+03,8.078244e+03,8.036546e+03
16430,164300,8.278146e+03,8.078244e+03,8.036546e+03
16431,164310,8.278761e+03,8.076599e+03,8.038937e+03
16432,164320,8.278761e+03,8.076599e+03,8.038937e+03
16433,164330,8.278761e+03,8.076599e+03,8.038937e+03
16434,164340,8.278761e+03,8.076599e+03,8.038937e+03
16435,164350,8.278761e+03,8.076599e+03,8.038937e+03
16436,164360,8.279304e+03,8.074936e+03,8.041309e+03
16437,164370,8.279304e+03,8.074936e+03,8.041309e+03
16438,164380,8.279304e+03,8.074936e+03,8.041309e+03
16439,164390,8.279304e+03,8.074936e+03,8.041309e+03
16440,164400,8.279304e+03,8.074936e+03,8.041309e+03
16441,164410,8.279776e+03,8.073255e+03,8.043661e+03
16442,164420,8.279776e+03,8.073255e+03,8.043661e+03
16443,164430,8.279776e+03,8.073255e+03,8.043661e+03
16444,164440,8.279776e+03,8.073255e+03,8.043661e+03
16445,164450,8.279776e+03,8.073255e+03,8.043661e+03
16446,164460,8.280176e+03,8.071556e+03,8.045993e+03
16447,164470,8.280176e+03,8.071556e+03,8.045993e+03
16448,164480,8.280176e+03,8.071556e+03,8.045993e+03
16449,164490,8.280176e+03,8.071556e+03,8.045993e+03
16450,164500,8.280176e+03,8.071556e+03,8.045993e+03
16451,164510,8.280505e+03,8.069841e+03,8.048304e+03
16452,164520,8.280505e+03,8.069841e+03,8.048304e+03
16453,164530,8.280505e+03,8.069841e+03,8.048304e+03
16454,164540,8.280505e+03,8.069841e+03,8.048304e+03
16455,164550,8.280505e+03,8.069841e+03,8.048304e+03
16456,164560,8.280764e+03,8.068109e+03,8.050593e+03
16457,164570,8.280764e+03,8.068109e+03,8.050593e+03
16458,164580,8.280764e+03,8.068109e+03,8.050593e+03
16459,164590,8.280764e+03,8.068109e+03,8.050593e+03
16460,164600,8.280764e+03,8.068109e+03,8.050593e+03
16461,164610,8.280951e+03,8.066361e+03,8.052861e+03
16462,164620,8.280951e+03,8.066361e+03,8.052861e+03
16463,164630,8.280951e+03,8.066361e+03,8.052861e+03
16464,164640,8.280951e+03,8.066361e+03,8.052861e+03
16465,164650,8.280951e+03,8.066361e+03,8.052861e+03
16466,164660,8.281067e+03,8.064597e+03,8.055106e+03
16467,164670,8.281067e+03,8.064597e+03,8.055106e+03
16468,164680,8.281067e+03,8.064597e+03,8.055106e+03
16469,164690,8.281067e+03,8.064597e+03,8.055106e+03
16470,164700,8.281067e+03,8.064597e+03,8.055106e+03
16471,164710,8.281113e+03,8.062819e+03,8.057329e+03
16472,164720,8.281113e+03,8.062819e+03,8.057329e+03
16473,164730,8.281113e+03,8.062819e+03,8.057329e+03
16474,164740,8.281113e+03,8.062819e+03,8.057329e+03
16475,164750,8.281113e+03,8.062819e+03,8.057329e+03
16476,164760,8.281088e+03,8.061026e+03,8.059529e+03
16477,164770,8.281088e+03,8.061026e+03,8.059529e+03
16478,164780,8.281088e+03,8.061026e+03,8.059529e+03
16479,164790,8.281088e+03,8.061026e+03,8.059529e+03
16480,164800,8.281088e+03,8.061026e+03,8.059529e+03
16481,164810,8.280992e+03,8.059220e+03,8.061705e+03
16482,164820,8.280992e+03,8.059220e+03,8.061705e+03
16483,164830,8.280992e+03,8.059220e+03,8.061705e+03
16484,164840,8.280992e+03,8.059220e+03,8.061705e+03
16485,164850,8.280992e+03,8.059220e+03,8.061705e+03
16486,164860,8.280827e+03,8.057399e+03,8.063857e+03
16487,164870,8.280827e+03,8.057399e+03,8.063857e+03
16488,164880,8.280827e+03,8.057399e+03,8.063857e+03
16489,164890,8.280827e+03,8.057399e+03,8.063857e+03
16490,164900,8.280827e+03,8.057399e+03,8.063857e+03
16491,164910,8.280591e+03,8.055565e+03,8.065984e+03
16492,164920,8.280591e+03,8.055565e+03,8.065984e+03
16493,164930,8.280591e+03,8.055565e+03,8.065984e+03
16494,164940,8.280591e+03,8.055565e+03,8.065984e+03
16495,164950,8.280591e+03,8.055565e+03,8.065984e+03
16496,164960,8.280286e+03,8.053718e+03,8.068086e+03
16497,164970,8.280286e+03,8.053718e+03,8.068086e+03
16498,164980,8.280286e+03,8.053718e+03,8.068086e+03
16499,164990,8.280286e+03,8.053718e+03,8.068086e+03
16500,165000,8.280286e+03,8.053718e+03,8.068086e+03
16501,165010,8.279911e+03,8.051859e+03,8.070162e+03
16502,165020,8.279911e+03,8.051859e+03,8.070162e+03
16503,165030,8.279911e+03,8.051859e+03,8.070162e+03
16504,165040,8.279911e+03,8.051859e+03,8.070162e+03
16505,165050,8.279911e+03,8.051859e+03,8.070162e+03
16506,165060,8.279467e+03,8.049989e+03,8.072212e+03
16507,165070,8.279467e+03,8.049989e+03,8.072212e+03
16508,165080,8.279467e+03,8.049989e+03,8.072212e+03
16509,165090,8.279467e+03,8.049989e+03,8.072212e+03
16510,165100,8.279467e+03,8.049989e+03,8.072212e+03
16511,165110,8.278954e+03,8.048107e+03,8.074236e+03
16512,165120,8.278954e+03,8.048107e+03,8.074236e+03
16513,165130,8.278954e+03,8.048107e+03,8.074236e+03
16514,165140,8.278954e+03,8.048107e+03,8.074236e+03
16515,165150,8.278954e+03,8.048107e+03,8.074236e+03
16516,165160,8.278372e+03,8.046214e+03,8.076233e+03
16517,165170,8.278372e+03,8.046214e+03,8.076233e+03
16518,165180,8.278372e+03,8.046214e+03,8.076233e+03
16519,165190,8.278372e+03,8.046214e+03,8.076233e+03
16520,165200,8.278372e+03,8.046214e+03,8.076233e+03
16521,165210,8.277722e+03,8.044312e+03,8.078203e+03
16522,165220,8.277722e+03,8.044312e+03,8.078203e+03
16523,165230,8.277722e+03,8.044312e+03,8.078203e+03
16524,165240,8.277722e+03,8.044312e+03,8.078203e+03
16525,165250,8.277722e+03,8.044312e+03,8.078203e+03
16526,165260,8.277004e+03,8.042399e+03,8.080146e+03
16527,165270,8.277004e+03,8.042399e+03,8.080146e+03
16528,165280,8.277004e+03,8.042399e+03,8.080146e+03
16529,165290,8.277004e+03,8.042399e+03,8.080146e+03
16530,165300,8.277004e+03,8.042399e+03,8.080146e+03
16531,165310,8.276218e+03,8.040477e+03,8.082060e+03
16532,165320,8.276218e+03,8.040477e+03,8.082060e+03
