id,time,IaBCgr,IbBCgr,IcBCgr
12789,127890,2.103617e+02,7.662429e+03,8.285906e+03
12790,127900,2.103617e+02,7.662429e+03,8.285906e+03
12791,127910,2.099873e+02,7.658222e+03,8.286457e+03
12792,127920,2.099873e+02,7.658222e+03,8.286457e+03
12793,127930,2.099873e+02,7.658222e+03,8.286457e+03
12794,127940,2.099873e+02,7.658222e+03,8.286457e+03
12795,127950,2.099873e+02,7.658222e+03,8.286457e+03
12796,127960,2.096080e+02,7.654051e+03,8.286910e+03
12797,127970,2.096080e+02,7.654051e+03,8.286910e+03
12798,127980,2.096080e+02,7.654051e+03,8.286910e+03
12799,127990,2.096080e+02,7.654051e+03,8.286910e+03
12800,128000,2.096080e+02,7.654051e+03,8.286910e+03
12801,128010,2.092239e+02,7.649920e+03,8.287266e+03
12802,128020,2.092239e+02,7.649920e+03,8.287266e+03
12803,128030,2.092239e+02,7.649920e+03,8.287266e+03
12804,128040,2.092239e+02,7.649920e+03,8.287266e+03
12805,128050,2.092239e+02,7.649920e+03,8.287266e+03
12806,128060,2.088350e+02,7.645829e+03,8.287526e+03
12807,128070,2.088350e+02,7.645829e+03,8.287526e+03
12808,128080,2.088350e+02,7.645829e+03,8.287526e+03
12809,128090,2.088350e+02,7.645829e+03,8.287526e+03
12810,128100,2.088350e+02,7.645829e+03,8.287526e+03
12811,128110,2.084414e+02,7.641783e+03,8.287689e+03
12812,128120,2.084414e+02,7.641783e+03,8.287689e+03
12813,128130,2.084414e+02,7.641783e+03,8.287689e+03
12814,128140,2.084414e+02,7.641783e+03,8.287689e+03
12815,128150,2.084414e+02,7.641783e+03,8.287689e+03
12816,128160,2.080434e+02,7.637782e+03,8.287756e+03
12817,128170,2.080434e+02,7.637782e+03,8.287756e+03
12818,128180,2.080434e+02,7.637782e+03,8.287756e+03
12819,128190,2.080434e+02,7.637782e+03,8.287756e+03
12820,128200,2.080434e+02,7.637782e+03,8.287756e+03
12821,128210,2.076408e+02,7.633825e+03,8.287727e+03
12822,128220,2.076408e+02,7.633825e+03,8.287727e+03
12823,128230,2.076408e+02,7.633825e+03,8.287727e+03
12824,128240,2.076408e+02,7.633825e+03,8.287727e+03
12825,128250,2.076408e+02,7.633825e+03,8.287727e+03
12826,128260,2.072339e+02,7.629912e+03,8.287602e+03
12827,128270,2.072339e+02,7.629912e+03,8.287602e+03
12828,128280,2.072339e+02,7.629912e+03,8.287602e+03
12829,128290,2.072339e+02,7.629912e+03,8.287602e+03
12830,128300,2.072339e+02,7.629912e+03,8.287602e+03
12831,128310,2.068227e+02,7.626043e+03,8.287381e+03
12832,128320,2.068227e+02,7.626043e+03,8.287381e+03
12833,128330,2.068227e+02,7.626043e+03,8.287381e+03
12834,128340,2.068227e+02,7.626043e+03,8.287381e+03
12835,128350,2.068227e+02,7.626043e+03,8.287381e+03
12836,128360,2.064074e+02,7.622221e+03,8.287065e+03
12837,128370,2.064074e+02,7.622221e+03,8.287065e+03
12838,128380,2.064074e+02,7.622221e+03,8.287065e+03
12839,128390,2.064074e+02,7.622221e+03,8.287065e+03
12840,128400,2.064074e+02,7.622221e+03,8.287065e+03
12841,128410,2.059880e+02,7.618444e+03,8.286654e+03
12842,128420,2.059880e+02,7.618444e+03,8.286654e+03
12843,128430,2.059880e+02,7.618444e+03,8.286654e+03
12844,128440,2.059880e+02,7.618444e+03,8.286654e+03
12845,128450,2.059880e+02,7.618444e+03,8.286654e+03
12846,128460,2.055646e+02,7.614715e+03,8.286149e+03
12847,128470,2.055646e+02,7.614715e+03,8.286149e+03
12848,128480,2.055646e+02,7.614715e+03,8.286149e+03
12849,128490,2.055646e+02,7.614715e+03,8.286149e+03
12850,128500,2.055646e+02,7.614715e+03,8.286149e+03
12851,128510,2.051374e+02,7.611035e+03,8.285549e+03
12852,128520,2.051374e+02,7.611035e+03,8.285549e+03
12853,128530,2.051374e+02,7.611035e+03,8.285549e+03
12854,128540,2.051374e+02,7.611035e+03,8.285549e+03
12855,128550,2.051374e+02,7.611035e+03,8.285549e+03
12856,128560,2.047064e+02,7.607406e+03,8.284855e+03
12857,128570,2.047064e+02,7.607406e+03,8.284855e+03
12858,128580,2.047064e+02,7.607406e+03,8.284855e+03
12859,128590,2.047064e+02,7.607406e+03,8.284855e+03
12860,128600,2.047064e+02,7.607406e+03,8.284855e+03
12861,128610,2.042717e+02,7.603830e+03,8.284068e+03
12862,128620,2.042717e+02,7.603830e+03,8.284068e+03
12863,128630,2.042717e+02,7.603830e+03,8.284068e+03
12864,128640,2.042717e+02,7.603830e+03,8.284068e+03
12865,128650,2.042717e+02,7.603830e+03,8.284068e+03
12866,128660,2.038335e+02,7.600308e+03,8.283187e+03
12867,128670,2.038335e+02,7.600308e+03,8.283187e+03
12868,128680,2.038335e+02,7.600308e+03,8.283187e+03
12869,128690,2.038335e+02,7.600308e+03,8.283187e+03
12870,128700,2.038335e+02,7.600308e+03,8.283187e+03
12871,128710,2.033918e+02,7.596837e+03,8.282214e+03
12872,128720,2.033918e+02,7.596837e+03,8.282214e+03
12873,128730,2.033918e+02,7.596837e+03,8.282214e+03
12874,128740,2.033918e+02,7.596837e+03,8.282214e+03
12875,128750,2.033918e+02,7.596837e+03,8.282214e+03
12876,128760,2.029467e+02,7.593419e+03,8.281148e+03
12877,128770,2.029467e+02,7.593419e+03,8.281148e+03
12878,128780,2.029467e+02,7.593419e+03,8.281148e+03
12879,128790,2.029467e+02,7.593419e+03,8.281148e+03
12880,128800,2.029467e+02,7.593419e+03,8.281148e+03
12881,128810,2.024983e+02,7.590054e+03,8.279991e+03
12882,128820,2.024983e+02,7.590054e+03,8.279991e+03
12883,128830,2.024983e+02,7.590054e+03,8.279991e+03
12884,128840,2.024983e+02,7.590054e+03,8.279991e+03
12885,128850,2.024983e+02,7.590054e+03,8.279991e+03
12886,128860,2.020468e+02,7.586744e+03,8.278743e+03
12887,128870,2.020468e+02,7.586744e+03,8.278743e+03
12888,128880,2.020468e+02,7.586744e+03,8.278743e+03
12889,128890,2.020468e+02,7.586744e+03,8.278743e+03
12890,128900,2.020468e+02,7.586744e+03,8.278743e+03
12891,128910,2.015923e+02,7.583489e+03,8.277404e+03
12892,128920,2.015923e+02,7.583489e+03,8.277404e+03
12893,128930,2.015923e+02,7.583489e+03,8.277404e+03
12894,128940,2.015923e+02,7.583489e+03,8.277404e+03
12895,128950,2.015923e+02,7.583489e+03,8.277404e+03
12896,128960,2.011348e+02,7.580289e+03,8.275975e+03
12897,128970,2.011348e+02,7.580289e+03,8.275975e+03
12898,128980,2.011348e+02,7.580289e+03,8.275975e+03
12899,128990,2.011348e+02,7.580289e+03,8.275975e+03
12900,129000,2.011348e+02,7.580289e+03,8.275975e+03
12901,129010,2.006745e+02,7.577147e+03,8.274457e+03
12902,129020,2.006745e+02,7.577147e+03,8.274457e+03
12903,129030,2.006745e+02,7.577147e+03,8.274457e+03
12904,129040,2.006745e+02,7.577147e+03,8.274457e+03
12905,129050,2.006745e+02,7.577147e+03,8.274457e+03
12906,129060,2.002114e+02,7.574065e+03,8.272848e+03
12907,129070,2.002114e+02,7.574065e+03,8.272848e+03
12908,129080,2.002114e+02,7.574065e+03,8.272848e+03
12909,129090,2.002114e+02,7.574065e+03,8.272848e+03
12910,129100,2.002114e+02,7.574065e+03,8.272848e+03
12911,129110,1.997457e+02,7.571043e+03,8.271151e+03
12912,129120,1.997457e+02,7.571043e+03,8.271151e+03
12913,129130,1.997457e+02,7.571043e+03,8.271151e+03
12914,129140,1.997457e+02,7.571043e+03,8.271151e+03
12915,129150,1.997457e+02,7.571043e+03,8.271151e+03
12916,129160,1.992775e+02,7.568081e+03,8.269365e+03
12917,129170,1.992775e+02,7.568081e+03,8.269365e+03
12918,129180,1.992775e+02,7.568081e+03,8.269365e+03
12919,129190,1.992775e+02,7.568081e+03,8.269365e+03
12920,129200,1.992775e+02,7.568081e+03,8.269365e+03
12921,129210,1.988069e+02,7.565177e+03,8.267493e+03
12922,129220,1.988069e+02,7.565177e+03,8.267493e+03
12923,129230,1.988069e+02,7.565177e+03,8.267493e+03
12924,129240,1.988069e+02,7.565177e+03,8.267493e+03
12925,129250,1.988069e+02,7.565177e+03,8.267493e+03
12926,129260,1.983339e+02,7.562334e+03,8.265534e+03
12927,129270,1.983339e+02,7.562334e+03,8.265534e+03
12928,129280,1.983339e+02,7.562334e+03,8.265534e+03
12929,129290,1.983339e+02,7.562334e+03,8.265534e+03
12930,129300,1.983339e+02,7.562334e+03,8.265534e+03
12931,129310,1.978588e+02,7.559552e+03,8.263489e+03
12932,129320,1.978588e+02,7.559552e+03,8.263489e+03
12933,129330,1.978588e+02,7.559552e+03,8.263489e+03
12934,129340,1.978588e+02,7.559552e+03,8.263489e+03
12935,129350,1.978588e+02,7.559552e+03,8.263489e+03
12936,129360,1.973815e+02,7.556831e+03,8.261359e+03
12937,129370,1.973815e+02,7.556831e+03,8.261359e+03
12938,129380,1.973815e+02,7.556831e+03,8.261359e+03
12939,129390,1.973815e+02,7.556831e+03,8.261359e+03
12940,129400,1.973815e+02,7.556831e+03,8.261359e+03
12941,129410,1.969023e+02,7.554172e+03,8.259145e+03
12942,129420,1.969023e+02,7.554172e+03,8.259145e+03
12943,129430,1.969023e+02,7.554172e+03,8.259145e+03
12944,129440,1.969023e+02,7.554172e+03,8.259145e+03
12945,129450,1.969023e+02,7.554172e+03,8.259145e+03
12946,129460,1.964212e+02,7.551576e+03,8.256847e+03
12947,129470,1.964212e+02,7.551576e+03,8.256847e+03
12948,129480,1.964212e+02,7.551576e+03,8.256847e+03
12949,129490,1.964212e+02,7.551576e+03,8.256847e+03
12950,129500,1.964212e+02,7.551576e+03,8.256847e+03
12951,129510,1.959384e+02,7.549045e+03,8.254465e+03
12952,129520,1.959384e+02,7.549045e+03,8.254465e+03
12953,129530,1.959384e+02,7.549045e+03,8.254465e+03
12954,129540,1.959384e+02,7.549045e+03,8.254465e+03
12955,129550,1.959384e+02,7.549045e+03,8.254465e+03
12956,129560,1.954539e+02,7.546579e+03,8.251999e+03
12957,129570,1.954539e+02,7.546579e+03,8.251999e+03
12958,129580,1.954539e+02,7.546579e+03,8.251999e+03
12959,129590,1.954539e+02,7.546579e+03,8.251999e+03
12960,129600,1.954539e+02,7.546579e+03,8.251999e+03
12961,129610,1.949679e+02,7.544179e+03,8.249451e+03
12962,129620,1.949679e+02,7.544179e+03,8.249451e+03
12963,129630,1.949679e+02,7.544179e+03,8.249451e+03
12964,129640,1.949679e+02,7.544179e+03,8.249451e+03
12965,129650,1.949679e+02,7.544179e+03,8.249451e+03
12966,129660,1.944804e+02,7.541843e+03,8.246823e+03
12967,129670,1.944804e+02,7.541843e+03,8.246823e+03
12968,129680,1.944804e+02,7.541843e+03,8.246823e+03
12969,129690,1.944804e+02,7.541843e+03,8.246823e+03
12970,129700,1.944804e+02,7.541843e+03,8.246823e+03
12971,129710,1.939917e+02,7.539572e+03,8.244115e+03
12972,129720,1.939917e+02,7.539572e+03,8.244115e+03
12973,129730,1.939917e+02,7.539572e+03,8.244115e+03
12974,129740,1.939917e+02,7.539572e+03,8.244115e+03
12975,129750,1.939917e+02,7.539572e+03,8.244115e+03
12976,129760,1.935017e+02,7.537368e+03,8.241327e+03
12977,129770,1.935017e+02,7.537368e+03,8.241327e+03
12978,129780,1.935017e+02,7.537368e+03,8.241327e+03
12979,129790,1.935017e+02,7.537368e+03,8.241327e+03
12980,129800,1.935017e+02,7.537368e+03,8.241327e+03
12981,129810,1.930107e+02,7.535230e+03,8.238461e+03
12982,129820,1.930107e+02,7.535230e+03,8.238461e+03
12983,129830,1.930107e+02,7.535230e+03,8.238461e+03
12984,129840,1.930107e+02,7.535230e+03,8.238461e+03
12985,129850,1.930107e+02,7.535230e+03,8.238461e+03
12986,129860,1.925187e+02,7.533159e+03,8.235518e+03
12987,129870,1.925187e+02,7.533159e+03,8.235518e+03
12988,129880,1.925187e+02,7.533159e+03,8.235518e+03
12989,129890,1.925187e+02,7.533159e+03,8.235518e+03
12990,129900,1.925187e+02,7.533159e+03,8.235518e+03
12991,129910,1.920258e+02,7.531155e+03,8.232498e+03
12992,129920,1.920258e+02,7.531155e+03,8.232498e+03
12993,129930,1.920258e+02,7.531155e+03,8.232498e+03
12994,129940,1.920258e+02,7.531155e+03,8.232498e+03
12995,129950,1.920258e+02,7.531155e+03,8.232498e+03
12996,129960,1.915321e+02,7.529219e+03,8.229401e+03
12997,129970,1.915321e+02,7.529219e+03,8.229401e+03
12998,129980,1.915321e+02,7.529219e+03,8.229401e+03
12999,129990,1.915321e+02,7.529219e+03,8.229401e+03
13000,130000,1.915321e+02,7.529219e+03,8.229401e+03
13001,130010,1.910379e+02,7.527352e+03,8.226229e+03
13002,130020,1.910379e+02,7.527352e+03,8.226229e+03
13003,130030,1.910379e+02,7.527352e+03,8.226229e+03
13004,130040,1.910379e+02,7.527352e+03,8.226229e+03
13005,130050,1.910379e+02,7.527352e+03,8.226229e+03
13006,130060,1.905431e+02,7.525556e+03,8.222980e+03
13007,130070,1.905431e+02,7.525556e+03,8.222980e+03
13008,130080,1.905431e+02,7.525556e+03,8.222980e+03
13009,130090,1.905431e+02,7.525556e+03,8.222980e+03
13010,130100,1.905431e+02,7.525556e+03,8.222980e+03
13011,130110,1.900479e+02,7.523827e+03,8.219659e+03
13012,130120,1.900479e+02,7.523827e+03,8.219659e+03
13013,130130,1.900479e+02,7.523827e+03,8.219659e+03
13014,130140,1.900479e+02,7.523827e+03,8.219659e+03
13015,130150,1.900479e+02,7.523827e+03,8.219659e+03
13016,130160,1.895524e+02,7.522168e+03,8.216266e+03
13017,130170,1.895524e+02,7.522168e+03,8.216266e+03
13018,130180,1.895524e+02,7.522168e+03,8.216266e+03
13019,130190,1.895524e+02,7.522168e+03,8.216266e+03
13020,130200,1.895524e+02,7.522168e+03,8.216266e+03
13021,130210,1.890568e+02,7.520579e+03,8.212801e+03
13022,130220,1.890568e+02,7.520579e+03,8.212801e+03
13023,130230,1.890568e+02,7.520579e+03,8.212801e+03
13024,130240,1.890568e+02,7.520579e+03,8.212801e+03
13025,130250,1.890568e+02,7.520579e+03,8.212801e+03
13026,130260,1.885610e+02,7.519059e+03,8.209266e+03
13027,130270,1.885610e+02,7.519059e+03,8.209266e+03
13028,130280,1.885610e+02,7.519059e+03,8.209266e+03
13029,130290,1.885610e+02,7.519059e+03,8.209266e+03
13030,130300,1.885610e+02,7.519059e+03,8.209266e+03
13031,130310,1.880654e+02,7.517609e+03,8.205662e+03
13032,130320,1.880654e+02,7.517609e+03,8.205662e+03
13033,130330,1.880654e+02,7.517609e+03,8.205662e+03
13034,130340,1.880654e+02,7.517609e+03,8.205662e+03
13035,130350,1.880654e+02,7.517609e+03,8.205662e+03
13036,130360,1.875699e+02,7.516229e+03,8.201989e+03
13037,130370,1.875699e+02,7.516229e+03,8.201989e+03
13038,130380,1.875699e+02,7.516229e+03,8.201989e+03
13039,130390,1.875699e+02,7.516229e+03,8.201989e+03
13040,130400,1.875699e+02,7.516229e+03,8.201989e+03
13041,130410,1.870747e+02,7.514920e+03,8.198250e+03
13042,130420,1.870747e+02,7.514920e+03,8.198250e+03
13043,130430,1.870747e+02,7.514920e+03,8.198250e+03
13044,130440,1.870747e+02,7.514920e+03,8.198250e+03
13045,130450,1.870747e+02,7.514920e+03,8.198250e+03
13046,130460,1.865799e+02,7.513682e+03,8.194442e+03
13047,130470,1.865799e+02,7.513682e+03,8.194442e+03
13048,130480,1.865799e+02,7.513682e+03,8.194442e+03
13049,130490,1.865799e+02,7.513682e+03,8.194442e+03
13050,130500,1.865799e+02,7.513682e+03,8.194442e+03
13051,130510,1.860856e+02,7.512516e+03,8.190567e+03
13052,130520,1.860856e+02,7.512516e+03,8.190567e+03
13053,130530,1.860856e+02,7.512516e+03,8.190567e+03
13054,130540,1.860856e+02,7.512516e+03,8.190567e+03
13055,130550,1.860856e+02,7.512516e+03,8.190567e+03
13056,130560,1.855920e+02,7.511422e+03,8.186627e+03
13057,130570,1.855920e+02,7.511422e+03,8.186627e+03
13058,130580,1.855920e+02,7.511422e+03,8.186627e+03
13059,130590,1.855920e+02,7.511422e+03,8.186627e+03
13060,130600,1.855920e+02,7.511422e+03,8.186627e+03
13061,130610,1.850991e+02,7.510398e+03,8.182625e+03
13062,130620,1.850991e+02,7.510398e+03,8.182625e+03
13063,130630,1.850991e+02,7.510398e+03,8.182625e+03
13064,130640,1.850991e+02,7.510398e+03,8.182625e+03
13065,130650,1.850991e+02,7.510398e+03,8.182625e+03
13066,130660,1.846070e+02,7.509446e+03,8.178560e+03
13067,130670,1.846070e+02,7.509446e+03,8.178560e+03
13068,130680,1.846070e+02,7.509446e+03,8.178560e+03
13069,130690,1.846070e+02,7.509446e+03,8.178560e+03
13070,130700,1.846070e+02,7.509446e+03,8.178560e+03
13071,130710,1.841160e+02,7.508566e+03,8.174434e+03
13072,130720,1.841160e+02,7.508566e+03,8.174434e+03
13073,130730,1.841160e+02,7.508566e+03,8.174434e+03
13074,130740,1.841160e+02,7.508566e+03,8.174434e+03
13075,130750,1.841160e+02,7.508566e+03,8.174434e+03
13076,130760,1.836261e+02,7.507757e+03,8.170248e+03
13077,130770,1.836261e+02,7.507757e+03,8.170248e+03
13078,130780,1.836261e+02,7.507757e+03,8.170248e+03
13079,130790,1.836261e+02,7.507757e+03,8.170248e+03
13080,130800,1.836261e+02,7.507757e+03,8.170248e+03
13081,130810,1.831373e+02,7.507020e+03,8.166003e+03
13082,130820,1.831373e+02,7.507020e+03,8.166003e+03
13083,130830,1.831373e+02,7.507020e+03,8.166003e+03
13084,130840,1.831373e+02,7.507020e+03,8.166003e+03
13085,130850,1.831373e+02,7.507020e+03,8.166003e+03
13086,130860,1.826499e+02,7.506354e+03,8.161700e+03
13087,130870,1.826499e+02,7.506354e+03,8.161700e+03
13088,130880,1.826499e+02,7.506354e+03,8.161700e+03
13089,130890,1.826499e+02,7.506354e+03,8.161700e+03
13090,130900,1.826499e+02,7.506354e+03,8.161700e+03
13091,130910,1.821639e+02,7.505761e+03,8.157340e+03
13092,130920,1.821639e+02,7.505761e+03,8.157340e+03
13093,130930,1.821639e+02,7.505761e+03,8.157340e+03
13094,130940,1.821639e+02,7.505761e+03,8.157340e+03
13095,130950,1.821639e+02,7.505761e+03,8.157340e+03
13096,130960,1.816795e+02,7.505239e+03,8.152923e+03
13097,130970,1.816795e+02,7.505239e+03,8.152923e+03
13098,130980,1.816795e+02,7.505239e+03,8.152923e+03
13099,130990,1.816795e+02,7.505239e+03,8.152923e+03
13100,131000,1.816795e+02,7.505239e+03,8.152923e+03
13101,131010,1.811968e+02,7.504790e+03,8.148449e+03
13102,131020,1.811968e+02,7.504790e+03,8.148449e+03
13103,131030,1.811968e+02,7.504790e+03,8.148449e+03
13104,131040,1.811968e+02,7.504790e+03,8.148449e+03
13105,131050,1.811968e+02,7.504790e+03,8.148449e+03
13106,131060,1.807159e+02,7.504412e+03,8.143923e+03
13107,131070,1.807159e+02,7.504412e+03,8.143923e+03
13108,131080,1.807159e+02,7.504412e+03,8.143923e+03
13109,131090,1.807159e+02,7.504412e+03,8.143923e+03
13110,131100,1.807159e+02,7.504412e+03,8.143923e+03
13111,131110,1.802368e+02,7.504106e+03,8.139344e+03
13112,131120,1.802368e+02,7.504106e+03,8.139344e+03
13113,131130,1.802368e+02,7.504106e+03,8.139344e+03
13114,131140,1.802368e+02,7.504106e+03,8.139344e+03
13115,131150,1.802368e+02,7.504106e+03,8.139344e+03
13116,131160,1.797598e+02,7.503872e+03,8.134714e+03
13117,131170,1.797598e+02,7.503872e+03,8.134714e+03
13118,131180,1.797598e+02,7.503872e+03,8.134714e+03
13119,131190,1.797598e+02,7.503872e+03,8.134714e+03
13120,131200,1.797598e+02,7.503872e+03,8.134714e+03
13121,131210,1.792850e+02,7.503709e+03,8.130035e+03
13122,131220,1.792850e+02,7.503709e+03,8.130035e+03
13123,131230,1.792850e+02,7.503709e+03,8.130035e+03
13124,131240,1.792850e+02,7.503709e+03,8.130035e+03
13125,131250,1.792850e+02,7.503709e+03,8.130035e+03
13126,131260,1.788123e+02,7.503618e+03,8.125307e+03
13127,131270,1.788123e+02,7.503618e+03,8.125307e+03
13128,131280,1.788123e+02,7.503618e+03,8.125307e+03
13129,131290,1.788123e+02,7.503618e+03,8.125307e+03
13130,131300,1.788123e+02,7.503618e+03,8.125307e+03
13131,131310,1.783421e+02,7.503598e+03,8.120532e+03
13132,131320,1.783421e+02,7.503598e+03,8.120532e+03
13133,131330,1.783421e+02,7.503598e+03,8.120532e+03
13134,131340,1.783421e+02,7.503598e+03,8.120532e+03
13135,131350,1.783421e+02,7.503598e+03,8.120532e+03
13136,131360,1.778743e+02,7.503649e+03,8.115711e+03
13137,131370,1.778743e+02,7.503649e+03,8.115711e+03
13138,131380,1.778743e+02,7.503649e+03,8.115711e+03
13139,131390,1.778743e+02,7.503649e+03,8.115711e+03
13140,131400,1.778743e+02,7.503649e+03,8.115711e+03
13141,131410,1.774090e+02,7.503771e+03,8.110843e+03
13142,131420,1.774090e+02,7.503771e+03,8.110843e+03
13143,131430,1.774090e+02,7.503771e+03,8.110843e+03
13144,131440,1.774090e+02,7.503771e+03,8.110843e+03
13145,131450,1.774090e+02,7.503771e+03,8.110843e+03
13146,131460,1.769465e+02,7.503964e+03,8.105930e+03
13147,131470,1.769465e+02,7.503964e+03,8.105930e+03
13148,131480,1.769465e+02,7.503964e+03,8.105930e+03
13149,131490,1.769465e+02,7.503964e+03,8.105930e+03
13150,131500,1.769465e+02,7.503964e+03,8.105930e+03
13151,131510,1.764868e+02,7.504228e+03,8.100973e+03
13152,131520,1.764868e+02,7.504228e+03,8.100973e+03
13153,131530,1.764868e+02,7.504228e+03,8.100973e+03
13154,131540,1.764868e+02,7.504228e+03,8.100973e+03
13155,131550,1.764868e+02,7.504228e+03,8.100973e+03
13156,131560,1.760300e+02,7.504562e+03,8.095975e+03
13157,131570,1.760300e+02,7.504562e+03,8.095975e+03
13158,131580,1.760300e+02,7.504562e+03,8.095975e+03
13159,131590,1.760300e+02,7.504562e+03,8.095975e+03
13160,131600,1.760300e+02,7.504562e+03,8.095975e+03
13161,131610,1.755763e+02,7.504966e+03,8.090938e+03
13162,131620,1.755763e+02,7.504966e+03,8.090938e+03
13163,131630,1.755763e+02,7.504966e+03,8.090938e+03
13164,131640,1.755763e+02,7.504966e+03,8.090938e+03
13165,131650,1.755763e+02,7.504966e+03,8.090938e+03
13166,131660,1.751257e+02,7.505441e+03,8.085862e+03
13167,131670,1.751257e+02,7.505441e+03,8.085862e+03
13168,131680,1.751257e+02,7.505441e+03,8.085862e+03
13169,131690,1.751257e+02,7.505441e+03,8.085862e+03
13170,131700,1.751257e+02,7.505441e+03,8.085862e+03
13171,131710,1.746783e+02,7.505984e+03,8.080748e+03
13172,131720,1.746783e+02,7.505984e+03,8.080748e+03
13173,131730,1.746783e+02,7.505984e+03,8.080748e+03
13174,131740,1.746783e+02,7.505984e+03,8.080748e+03
13175,131750,1.746783e+02,7.505984e+03,8.080748e+03
13176,131760,1.742343e+02,7.506598e+03,8.075599e+03
13177,131770,1.742343e+02,7.506598e+03,8.075599e+03
13178,131780,1.742343e+02,7.506598e+03,8.075599e+03
13179,131790,1.742343e+02,7.506598e+03,8.075599e+03
13180,131800,1.742343e+02,7.506598e+03,8.075599e+03
13181,131810,1.737938e+02,7.507280e+03,8.070415e+03
13182,131820,1.737938e+02,7.507280e+03,8.070415e+03
13183,131830,1.737938e+02,7.507280e+03,8.070415e+03
13184,131840,1.737938e+02,7.507280e+03,8.070415e+03
13185,131850,1.737938e+02,7.507280e+03,8.070415e+03
13186,131860,1.733568e+02,7.508031e+03,8.065196e+03
13187,131870,1.733568e+02,7.508031e+03,8.065196e+03
13188,131880,1.733568e+02,7.508031e+03,8.065196e+03
13189,131890,1.733568e+02,7.508031e+03,8.065196e+03
13190,131900,1.733568e+02,7.508031e+03,8.065196e+03
13191,131910,1.729235e+02,7.508850e+03,8.059944e+03
13192,131920,1.729235e+02,7.508850e+03,8.059944e+03
13193,131930,1.729235e+02,7.508850e+03,8.059944e+03
13194,131940,1.729235e+02,7.508850e+03,8.059944e+03
13195,131950,1.729235e+02,7.508850e+03,8.059944e+03
13196,131960,1.724940e+02,7.509736e+03,8.054658e+03
13197,131970,1.724940e+02,7.509736e+03,8.054658e+03
13198,131980,1.724940e+02,7.509736e+03,8.054658e+03
13199,131990,1.724940e+02,7.509736e+03,8.054658e+03
13200,132000,1.724940e+02,7.509736e+03,8.054658e+03
13201,132010,1.720684e+02,7.510690e+03,8.049344e+03
13202,132020,1.720684e+02,7.510690e+03,8.049344e+03
13203,132030,1.720684e+02,7.510690e+03,8.049344e+03
13204,132040,1.720684e+02,7.510690e+03,8.049344e+03
13205,132050,1.720684e+02,7.510690e+03,8.049344e+03
13206,132060,1.716467e+02,7.511712e+03,8.044001e+03
13207,132070,1.716467e+02,7.511712e+03,8.044001e+03
13208,132080,1.716467e+02,7.511712e+03,8.044001e+03
13209,132090,1.716467e+02,7.511712e+03,8.044001e+03
13210,132100,1.716467e+02,7.511712e+03,8.044001e+03
13211,132110,1.712292e+02,7.512800e+03,8.038631e+03
13212,132120,1.712292e+02,7.512800e+03,8.038631e+03
13213,132130,1.712292e+02,7.512800e+03,8.038631e+03
13214,132140,1.712292e+02,7.512800e+03,8.038631e+03
13215,132150,1.712292e+02,7.512800e+03,8.038631e+03
13216,132160,1.708158e+02,7.513954e+03,8.033236e+03
13217,132170,1.708158e+02,7.513954e+03,8.033236e+03
13218,132180,1.708158e+02,7.513954e+03,8.033236e+03
13219,132190,1.708158e+02,7.513954e+03,8.033236e+03
13220,132200,1.708158e+02,7.513954e+03,8.033236e+03
13221,132210,1.704068e+02,7.515175e+03,8.027816e+03
13222,132220,1.704068e+02,7.515175e+03,8.027816e+03
13223,132230,1.704068e+02,7.515175e+03,8.027816e+03
13224,132240,1.704068e+02,7.515175e+03,8.027816e+03
13225,132250,1.704068e+02,7.515175e+03,8.027816e+03
13226,132260,1.700021e+02,7.516460e+03,8.022374e+03
13227,132270,1.700021e+02,7.516460e+03,8.022374e+03
13228,132280,1.700021e+02,7.516460e+03,8.022374e+03
13229,132290,1.700021e+02,7.516460e+03,8.022374e+03
13230,132300,1.700021e+02,7.516460e+03,8.022374e+03
13231,132310,1.696019e+02,7.517811e+03,8.016910e+03
13232,132320,1.696019e+02,7.517811e+03,8.016910e+03
13233,132330,1.696019e+02,7.517811e+03,8.016910e+03
13234,132340,1.696019e+02,7.517811e+03,8.016910e+03
13235,132350,1.696019e+02,7.517811e+03,8.016910e+03
13236,132360,1.692062e+02,7.519226e+03,8.011425e+03
13237,132370,1.692062e+02,7.519226e+03,8.011425e+03
13238,132380,1.692062e+02,7.519226e+03,8.011425e+03
13239,132390,1.692062e+02,7.519226e+03,8.011425e+03
13240,132400,1.692062e+02,7.519226e+03,8.011425e+03
13241,132410,1.688153e+02,7.520703e+03,8.005918e+03
13242,132420,1.688153e+02,7.520703e+03,8.005918e+03
13243,132430,1.688153e+02,7.520703e+03,8.005918e+03
13244,132440,1.688153e+02,7.520703e+03,8.005918e+03
13245,132450,1.688153e+02,7.520703e+03,8.005918e+03
13246,132460,1.684292e+02,7.522244e+03,8.000393e+03
13247,132470,1.684292e+02,7.522244e+03,8.000393e+03
13248,132480,1.684292e+02,7.522244e+03,8.000393e+03
13249,132490,1.684292e+02,7.522244e+03,8.000393e+03
13250,132500,1.684292e+02,7.522244e+03,8.000393e+03
13251,132510,1.680479e+02,7.523848e+03,7.994852e+03
13252,132520,1.680479e+02,7.523848e+03,7.994852e+03
13253,132530,1.680479e+02,7.523848e+03,7.994852e+03
