id,time,IaCgr,IbCgr,IcCgr
11840,118400,2.312012e+02,1.263128e+02,7.166951e+03
11841,118410,2.311942e+02,1.263710e+02,7.165634e+03
11842,118420,2.311942e+02,1.263710e+02,7.165634e+03
11843,118430,2.311942e+02,1.263710e+02,7.165634e+03
11844,118440,2.311942e+02,1.263710e+02,7.165634e+03
11845,118450,2.311942e+02,1.263710e+02,7.165634e+03
11846,118460,2.311883e+02,1.264408e+02,7.164265e+03
11847,118470,2.311883e+02,1.264408e+02,7.164265e+03
11848,118480,2.311883e+02,1.264408e+02,7.164265e+03
11849,118490,2.311883e+02,1.264408e+02,7.164265e+03
11850,118500,2.311883e+02,1.264408e+02,7.164265e+03
11851,118510,2.311841e+02,1.265227e+02,7.162861e+03
11852,118520,2.311841e+02,1.265227e+02,7.162861e+03
11853,118530,2.311841e+02,1.265227e+02,7.162861e+03
11854,118540,2.311841e+02,1.265227e+02,7.162861e+03
11855,118550,2.311841e+02,1.265227e+02,7.162861e+03
11856,118560,2.311822e+02,1.266174e+02,7.161438e+03
11857,118570,2.311822e+02,1.266174e+02,7.161438e+03
11858,118580,2.311822e+02,1.266174e+02,7.161438e+03
11859,118590,2.311822e+02,1.266174e+02,7.161438e+03
11860,118600,2.311822e+02,1.266174e+02,7.161438e+03
11861,118610,2.311833e+02,1.267255e+02,7.160013e+03
11862,118620,2.311833e+02,1.267255e+02,7.160013e+03
11863,118630,2.311833e+02,1.267255e+02,7.160013e+03
11864,118640,2.311833e+02,1.267255e+02,7.160013e+03
11865,118650,2.311833e+02,1.267255e+02,7.160013e+03
11866,118660,2.311881e+02,1.268473e+02,7.158603e+03
11867,118670,2.311881e+02,1.268473e+02,7.158603e+03
11868,118680,2.311881e+02,1.268473e+02,7.158603e+03
11869,118690,2.311881e+02,1.268473e+02,7.158603e+03
11870,118700,2.311881e+02,1.268473e+02,7.158603e+03
11871,118710,2.311972e+02,1.269832e+02,7.157226e+03
11872,118720,2.311972e+02,1.269832e+02,7.157226e+03
11873,118730,2.311972e+02,1.269832e+02,7.157226e+03
11874,118740,2.311972e+02,1.269832e+02,7.157226e+03
11875,118750,2.311972e+02,1.269832e+02,7.157226e+03
11876,118760,2.312113e+02,1.271335e+02,7.155897e+03
11877,118770,2.312113e+02,1.271335e+02,7.155897e+03
11878,118780,2.312113e+02,1.271335e+02,7.155897e+03
11879,118790,2.312113e+02,1.271335e+02,7.155897e+03
11880,118800,2.312113e+02,1.271335e+02,7.155897e+03
11881,118810,2.312309e+02,1.272989e+02,7.154634e+03
11882,118820,2.312309e+02,1.272989e+02,7.154634e+03
11883,118830,2.312309e+02,1.272989e+02,7.154634e+03
11884,118840,2.312309e+02,1.272989e+02,7.154634e+03
11885,118850,2.312309e+02,1.272989e+02,7.154634e+03
11886,118860,2.312568e+02,1.274797e+02,7.153454e+03
11887,118870,2.312568e+02,1.274797e+02,7.153454e+03
11888,118880,2.312568e+02,1.274797e+02,7.153454e+03
11889,118890,2.312568e+02,1.274797e+02,7.153454e+03
11890,118900,2.312568e+02,1.274797e+02,7.153454e+03
11891,118910,2.312896e+02,1.276763e+02,7.152373e+03
11892,118920,2.312896e+02,1.276763e+02,7.152373e+03
11893,118930,2.312896e+02,1.276763e+02,7.152373e+03
11894,118940,2.312896e+02,1.276763e+02,7.152373e+03
11895,118950,2.312896e+02,1.276763e+02,7.152373e+03
11896,118960,2.313299e+02,1.278889e+02,7.151409e+03
11897,118970,2.313299e+02,1.278889e+02,7.151409e+03
11898,118980,2.313299e+02,1.278889e+02,7.151409e+03
11899,118990,2.313299e+02,1.278889e+02,7.151409e+03
11900,119000,2.313299e+02,1.278889e+02,7.151409e+03
11901,119010,2.313783e+02,1.281182e+02,7.150576e+03
11902,119020,2.313783e+02,1.281182e+02,7.150576e+03
11903,119030,2.313783e+02,1.281182e+02,7.150576e+03
11904,119040,2.313783e+02,1.281182e+02,7.150576e+03
11905,119050,2.313783e+02,1.281182e+02,7.150576e+03
11906,119060,2.314356e+02,1.283646e+02,7.149893e+03
11907,119070,2.314356e+02,1.283646e+02,7.149893e+03
11908,119080,2.314356e+02,1.283646e+02,7.149893e+03
11909,119090,2.314356e+02,1.283646e+02,7.149893e+03
11910,119100,2.314356e+02,1.283646e+02,7.149893e+03
11911,119110,2.315022e+02,1.286282e+02,7.149375e+03
11912,119120,2.315022e+02,1.286282e+02,7.149375e+03
11913,119130,2.315022e+02,1.286282e+02,7.149375e+03
11914,119140,2.315022e+02,1.286282e+02,7.149375e+03
11915,119150,2.315022e+02,1.286282e+02,7.149375e+03
11916,119160,2.315787e+02,1.289094e+02,7.149038e+03
11917,119170,2.315787e+02,1.289094e+02,7.149038e+03
11918,119180,2.315787e+02,1.289094e+02,7.149038e+03
11919,119190,2.315787e+02,1.289094e+02,7.149038e+03
11920,119200,2.315787e+02,1.289094e+02,7.149038e+03
11921,119210,2.316658e+02,1.292083e+02,7.148899e+03
11922,119220,2.316658e+02,1.292083e+02,7.148899e+03
11923,119230,2.316658e+02,1.292083e+02,7.148899e+03
11924,119240,2.316658e+02,1.292083e+02,7.148899e+03
11925,119250,2.316658e+02,1.292083e+02,7.148899e+03
11926,119260,2.317641e+02,1.295254e+02,7.148973e+03
11927,119270,2.317641e+02,1.295254e+02,7.148973e+03
11928,119280,2.317641e+02,1.295254e+02,7.148973e+03
11929,119290,2.317641e+02,1.295254e+02,7.148973e+03
11930,119300,2.317641e+02,1.295254e+02,7.148973e+03
11931,119310,2.318741e+02,1.298611e+02,7.149276e+03
11932,119320,2.318741e+02,1.298611e+02,7.149276e+03
11933,119330,2.318741e+02,1.298611e+02,7.149276e+03
11934,119340,2.318741e+02,1.298611e+02,7.149276e+03
11935,119350,2.318741e+02,1.298611e+02,7.149276e+03
11936,119360,2.319964e+02,1.302154e+02,7.149822e+03
11937,119370,2.319964e+02,1.302154e+02,7.149822e+03
11938,119380,2.319964e+02,1.302154e+02,7.149822e+03
11939,119390,2.319964e+02,1.302154e+02,7.149822e+03
11940,119400,2.319964e+02,1.302154e+02,7.149822e+03
11941,119410,2.321315e+02,1.305882e+02,7.150628e+03
11942,119420,2.321315e+02,1.305882e+02,7.150628e+03
11943,119430,2.321315e+02,1.305882e+02,7.150628e+03
11944,119440,2.321315e+02,1.305882e+02,7.150628e+03
11945,119450,2.321315e+02,1.305882e+02,7.150628e+03
11946,119460,2.322798e+02,1.309799e+02,7.151707e+03
11947,119470,2.322798e+02,1.309799e+02,7.151707e+03
11948,119480,2.322798e+02,1.309799e+02,7.151707e+03
11949,119490,2.322798e+02,1.309799e+02,7.151707e+03
11950,119500,2.322798e+02,1.309799e+02,7.151707e+03
11951,119510,2.324421e+02,1.313908e+02,7.153075e+03
11952,119520,2.324421e+02,1.313908e+02,7.153075e+03
11953,119530,2.324421e+02,1.313908e+02,7.153075e+03
11954,119540,2.324421e+02,1.313908e+02,7.153075e+03
11955,119550,2.324421e+02,1.313908e+02,7.153075e+03
11956,119560,2.326187e+02,1.318210e+02,7.154744e+03
11957,119570,2.326187e+02,1.318210e+02,7.154744e+03
11958,119580,2.326187e+02,1.318210e+02,7.154744e+03
11959,119590,2.326187e+02,1.318210e+02,7.154744e+03
11960,119600,2.326187e+02,1.318210e+02,7.154744e+03
11961,119610,2.328102e+02,1.322704e+02,7.156729e+03
11962,119620,2.328102e+02,1.322704e+02,7.156729e+03
11963,119630,2.328102e+02,1.322704e+02,7.156729e+03
11964,119640,2.328102e+02,1.322704e+02,7.156729e+03
11965,119650,2.328102e+02,1.322704e+02,7.156729e+03
11966,119660,2.330169e+02,1.327391e+02,7.159043e+03
11967,119670,2.330169e+02,1.327391e+02,7.159043e+03
11968,119680,2.330169e+02,1.327391e+02,7.159043e+03
11969,119690,2.330169e+02,1.327391e+02,7.159043e+03
11970,119700,2.330169e+02,1.327391e+02,7.159043e+03
11971,119710,2.332394e+02,1.332271e+02,7.161699e+03
11972,119720,2.332394e+02,1.332271e+02,7.161699e+03
11973,119730,2.332394e+02,1.332271e+02,7.161699e+03
11974,119740,2.332394e+02,1.332271e+02,7.161699e+03
11975,119750,2.332394e+02,1.332271e+02,7.161699e+03
11976,119760,2.334780e+02,1.337346e+02,7.164710e+03
11977,119770,2.334780e+02,1.337346e+02,7.164710e+03
11978,119780,2.334780e+02,1.337346e+02,7.164710e+03
11979,119790,2.334780e+02,1.337346e+02,7.164710e+03
11980,119800,2.334780e+02,1.337346e+02,7.164710e+03
11981,119810,2.337331e+02,1.342614e+02,7.168087e+03
11982,119820,2.337331e+02,1.342614e+02,7.168087e+03
11983,119830,2.337331e+02,1.342614e+02,7.168087e+03
11984,119840,2.337331e+02,1.342614e+02,7.168087e+03
11985,119850,2.337331e+02,1.342614e+02,7.168087e+03
11986,119860,2.340050e+02,1.348073e+02,7.171843e+03
11987,119870,2.340050e+02,1.348073e+02,7.171843e+03
11988,119880,2.340050e+02,1.348073e+02,7.171843e+03
11989,119890,2.340050e+02,1.348073e+02,7.171843e+03
11990,119900,2.340050e+02,1.348073e+02,7.171843e+03
11991,119910,2.342942e+02,1.353723e+02,7.175988e+03
11992,119920,2.342942e+02,1.353723e+02,7.175988e+03
11993,119930,2.342942e+02,1.353723e+02,7.175988e+03
11994,119940,2.342942e+02,1.353723e+02,7.175988e+03
11995,119950,2.342942e+02,1.353723e+02,7.175988e+03
11996,119960,2.346011e+02,1.359568e+02,7.180533e+03
11997,119970,2.346011e+02,1.359568e+02,7.180533e+03
11998,119980,2.346011e+02,1.359568e+02,7.180533e+03
11999,119990,2.346011e+02,1.359568e+02,7.180533e+03
12000,120000,2.346011e+02,1.359568e+02,7.180533e+03
12001,120010,2.349261e+02,1.365606e+02,7.185488e+03
12002,120020,2.349261e+02,1.365606e+02,7.185488e+03
12003,120030,2.349261e+02,1.365606e+02,7.185488e+03
12004,120040,2.349261e+02,1.365606e+02,7.185488e+03
12005,120050,2.349261e+02,1.365606e+02,7.185488e+03
12006,120060,2.352551e+02,1.371578e+02,7.190436e+03
12007,120070,2.352551e+02,1.371578e+02,7.190436e+03
12008,120080,2.352551e+02,1.371578e+02,7.190436e+03
12009,120090,2.352551e+02,1.371578e+02,7.190436e+03
12010,120100,2.352551e+02,1.371578e+02,7.190436e+03
12011,120110,2.355748e+02,1.377252e+02,7.195231e+03
12012,120120,2.355748e+02,1.377252e+02,7.195231e+03
12013,120130,2.355748e+02,1.377252e+02,7.195231e+03
12014,120140,2.355748e+02,1.377252e+02,7.195231e+03
12015,120150,2.355748e+02,1.377252e+02,7.195231e+03
12016,120160,2.358892e+02,1.382710e+02,7.200151e+03
12017,120170,2.358892e+02,1.382710e+02,7.200151e+03
12018,120180,2.358892e+02,1.382710e+02,7.200151e+03
12019,120190,2.358892e+02,1.382710e+02,7.200151e+03
12020,120200,2.358892e+02,1.382710e+02,7.200151e+03
12021,120210,2.362027e+02,1.388043e+02,7.205201e+03
12022,120220,2.362027e+02,1.388043e+02,7.205201e+03
12023,120230,2.362027e+02,1.388043e+02,7.205201e+03
12024,120240,2.362027e+02,1.388043e+02,7.205201e+03
12025,120250,2.362027e+02,1.388043e+02,7.205201e+03
12026,120260,2.365192e+02,1.393320e+02,7.210382e+03
12027,120270,2.365192e+02,1.393320e+02,7.210382e+03
12028,120280,2.365192e+02,1.393320e+02,7.210382e+03
12029,120290,2.365192e+02,1.393320e+02,7.210382e+03
12030,120300,2.365192e+02,1.393320e+02,7.210382e+03
12031,120310,2.368415e+02,1.398593e+02,7.215697e+03
12032,120320,2.368415e+02,1.398593e+02,7.215697e+03
12033,120330,2.368415e+02,1.398593e+02,7.215697e+03
12034,120340,2.368415e+02,1.398593e+02,7.215697e+03
12035,120350,2.368415e+02,1.398593e+02,7.215697e+03
12036,120360,2.371722e+02,1.403904e+02,7.221147e+03
12037,120370,2.371722e+02,1.403904e+02,7.221147e+03
12038,120380,2.371722e+02,1.403904e+02,7.221147e+03
12039,120390,2.371722e+02,1.403904e+02,7.221147e+03
12040,120400,2.371722e+02,1.403904e+02,7.221147e+03
12041,120410,2.375134e+02,1.409286e+02,7.226734e+03
12042,120420,2.375134e+02,1.409286e+02,7.226734e+03
12043,120430,2.375134e+02,1.409286e+02,7.226734e+03
12044,120440,2.375134e+02,1.409286e+02,7.226734e+03
12045,120450,2.375134e+02,1.409286e+02,7.226734e+03
12046,120460,2.378670e+02,1.414767e+02,7.232457e+03
12047,120470,2.378670e+02,1.414767e+02,7.232457e+03
12048,120480,2.378670e+02,1.414767e+02,7.232457e+03
12049,120490,2.378670e+02,1.414767e+02,7.232457e+03
12050,120500,2.378670e+02,1.414767e+02,7.232457e+03
12051,120510,2.382326e+02,1.420341e+02,7.238316e+03
12052,120520,2.382326e+02,1.420341e+02,7.238316e+03
12053,120530,2.382326e+02,1.420341e+02,7.238316e+03
12054,120540,2.382326e+02,1.420341e+02,7.238316e+03
12055,120550,2.382326e+02,1.420341e+02,7.238316e+03
12056,120560,2.386116e+02,1.426025e+02,7.244305e+03
12057,120570,2.386116e+02,1.426025e+02,7.244305e+03
12058,120580,2.386116e+02,1.426025e+02,7.244305e+03
12059,120590,2.386116e+02,1.426025e+02,7.244305e+03
12060,120600,2.386116e+02,1.426025e+02,7.244305e+03
12061,120610,2.390058e+02,1.431842e+02,7.250424e+03
12062,120620,2.390058e+02,1.431842e+02,7.250424e+03
12063,120630,2.390058e+02,1.431842e+02,7.250424e+03
12064,120640,2.390058e+02,1.431842e+02,7.250424e+03
12065,120650,2.390058e+02,1.431842e+02,7.250424e+03
12066,120660,2.394147e+02,1.437785e+02,7.256674e+03
12067,120670,2.394147e+02,1.437785e+02,7.256674e+03
12068,120680,2.394147e+02,1.437785e+02,7.256674e+03
12069,120690,2.394147e+02,1.437785e+02,7.256674e+03
12070,120700,2.394147e+02,1.437785e+02,7.256674e+03
12071,120710,2.398381e+02,1.443846e+02,7.262975e+03
12072,120720,2.398381e+02,1.443846e+02,7.262975e+03
12073,120730,2.398381e+02,1.443846e+02,7.262975e+03
12074,120740,2.398381e+02,1.443846e+02,7.262975e+03
12075,120750,2.398381e+02,1.443846e+02,7.262975e+03
12076,120760,2.402919e+02,1.450245e+02,7.269316e+03
12077,120770,2.402919e+02,1.450245e+02,7.269316e+03
12078,120780,2.402919e+02,1.450245e+02,7.269316e+03
12079,120790,2.402919e+02,1.450245e+02,7.269316e+03
12080,120800,2.402919e+02,1.450245e+02,7.269316e+03
12081,120810,2.407863e+02,1.457115e+02,7.275793e+03
12082,120820,2.407863e+02,1.457115e+02,7.275793e+03
12083,120830,2.407863e+02,1.457115e+02,7.275793e+03
12084,120840,2.407863e+02,1.457115e+02,7.275793e+03
12085,120850,2.407863e+02,1.457115e+02,7.275793e+03
12086,120860,2.413165e+02,1.464380e+02,7.282438e+03
12087,120870,2.413165e+02,1.464380e+02,7.282438e+03
12088,120880,2.413165e+02,1.464380e+02,7.282438e+03
12089,120890,2.413165e+02,1.464380e+02,7.282438e+03
12090,120900,2.413165e+02,1.464380e+02,7.282438e+03
12091,120910,2.418743e+02,1.471918e+02,7.289167e+03
12092,120920,2.418743e+02,1.471918e+02,7.289167e+03
12093,120930,2.418743e+02,1.471918e+02,7.289167e+03
12094,120940,2.418743e+02,1.471918e+02,7.289167e+03
12095,120950,2.418743e+02,1.471918e+02,7.289167e+03
12096,120960,2.424434e+02,1.479505e+02,7.295897e+03
12097,120970,2.424434e+02,1.479505e+02,7.295897e+03
12098,120980,2.424434e+02,1.479505e+02,7.295897e+03
12099,120990,2.424434e+02,1.479505e+02,7.295897e+03
12100,121000,2.424434e+02,1.479505e+02,7.295897e+03
12101,121010,2.430064e+02,1.486911e+02,7.302653e+03
12102,121020,2.430064e+02,1.486911e+02,7.302653e+03
12103,121030,2.430064e+02,1.486911e+02,7.302653e+03
12104,121040,2.430064e+02,1.486911e+02,7.302653e+03
12105,121050,2.430064e+02,1.486911e+02,7.302653e+03
12106,121060,2.435531e+02,1.494010e+02,7.309454e+03
12107,121070,2.435531e+02,1.494010e+02,7.309454e+03
12108,121080,2.435531e+02,1.494010e+02,7.309454e+03
12109,121090,2.435531e+02,1.494010e+02,7.309454e+03
12110,121100,2.435531e+02,1.494010e+02,7.309454e+03
12111,121110,2.440841e+02,1.500818e+02,7.316309e+03
12112,121120,2.440841e+02,1.500818e+02,7.316309e+03
12113,121130,2.440841e+02,1.500818e+02,7.316309e+03
12114,121140,2.440841e+02,1.500818e+02,7.316309e+03
12115,121150,2.440841e+02,1.500818e+02,7.316309e+03
12116,121160,2.446002e+02,1.507355e+02,7.323224e+03
12117,121170,2.446002e+02,1.507355e+02,7.323224e+03
12118,121180,2.446002e+02,1.507355e+02,7.323224e+03
12119,121190,2.446002e+02,1.507355e+02,7.323224e+03
12120,121200,2.446002e+02,1.507355e+02,7.323224e+03
12121,121210,2.451037e+02,1.513656e+02,7.330193e+03
12122,121220,2.451037e+02,1.513656e+02,7.330193e+03
12123,121230,2.451037e+02,1.513656e+02,7.330193e+03
12124,121240,2.451037e+02,1.513656e+02,7.330193e+03
12125,121250,2.451037e+02,1.513656e+02,7.330193e+03
12126,121260,2.456049e+02,1.519854e+02,7.337190e+03
12127,121270,2.456049e+02,1.519854e+02,7.337190e+03
12128,121280,2.456049e+02,1.519854e+02,7.337190e+03
12129,121290,2.456049e+02,1.519854e+02,7.337190e+03
12130,121300,2.456049e+02,1.519854e+02,7.337190e+03
12131,121310,2.461159e+02,1.526102e+02,7.344211e+03
12132,121320,2.461159e+02,1.526102e+02,7.344211e+03
12133,121330,2.461159e+02,1.526102e+02,7.344211e+03
12134,121340,2.461159e+02,1.526102e+02,7.344211e+03
12135,121350,2.461159e+02,1.526102e+02,7.344211e+03
12136,121360,2.466396e+02,1.532433e+02,7.351282e+03
12137,121370,2.466396e+02,1.532433e+02,7.351282e+03
12138,121380,2.466396e+02,1.532433e+02,7.351282e+03
12139,121390,2.466396e+02,1.532433e+02,7.351282e+03
12140,121400,2.466396e+02,1.532433e+02,7.351282e+03
12141,121410,2.471688e+02,1.538761e+02,7.358402e+03
12142,121420,2.471688e+02,1.538761e+02,7.358402e+03
12143,121430,2.471688e+02,1.538761e+02,7.358402e+03
12144,121440,2.471688e+02,1.538761e+02,7.358402e+03
12145,121450,2.471688e+02,1.538761e+02,7.358402e+03
12146,121460,2.476970e+02,1.545008e+02,7.365575e+03
12147,121470,2.476970e+02,1.545008e+02,7.365575e+03
12148,121480,2.476970e+02,1.545008e+02,7.365575e+03
12149,121490,2.476970e+02,1.545008e+02,7.365575e+03
12150,121500,2.476970e+02,1.545008e+02,7.365575e+03
12151,121510,2.482270e+02,1.551208e+02,7.372818e+03
12152,121520,2.482270e+02,1.551208e+02,7.372818e+03
12153,121530,2.482270e+02,1.551208e+02,7.372818e+03
12154,121540,2.482270e+02,1.551208e+02,7.372818e+03
12155,121550,2.482270e+02,1.551208e+02,7.372818e+03
12156,121560,2.487579e+02,1.557356e+02,7.380110e+03
12157,121570,2.487579e+02,1.557356e+02,7.380110e+03
12158,121580,2.487579e+02,1.557356e+02,7.380110e+03
12159,121590,2.487579e+02,1.557356e+02,7.380110e+03
12160,121600,2.487579e+02,1.557356e+02,7.380110e+03
12161,121610,2.492861e+02,1.563409e+02,7.387417e+03
12162,121620,2.492861e+02,1.563409e+02,7.387417e+03
12163,121630,2.492861e+02,1.563409e+02,7.387417e+03
12164,121640,2.492861e+02,1.563409e+02,7.387417e+03
12165,121650,2.492861e+02,1.563409e+02,7.387417e+03
12166,121660,2.498121e+02,1.569376e+02,7.394750e+03
12167,121670,2.498121e+02,1.569376e+02,7.394750e+03
12168,121680,2.498121e+02,1.569376e+02,7.394750e+03
12169,121690,2.498121e+02,1.569376e+02,7.394750e+03
12170,121700,2.498121e+02,1.569376e+02,7.394750e+03
12171,121710,2.503383e+02,1.575285e+02,7.402135e+03
12172,121720,2.503383e+02,1.575285e+02,7.402135e+03
12173,121730,2.503383e+02,1.575285e+02,7.402135e+03
12174,121740,2.503383e+02,1.575285e+02,7.402135e+03
12175,121750,2.503383e+02,1.575285e+02,7.402135e+03
12176,121760,2.508687e+02,1.581184e+02,7.409570e+03
12177,121770,2.508687e+02,1.581184e+02,7.409570e+03
12178,121780,2.508687e+02,1.581184e+02,7.409570e+03
12179,121790,2.508687e+02,1.581184e+02,7.409570e+03
12180,121800,2.508687e+02,1.581184e+02,7.409570e+03
12181,121810,2.514084e+02,1.587127e+02,7.417051e+03
12182,121820,2.514084e+02,1.587127e+02,7.417051e+03
12183,121830,2.514084e+02,1.587127e+02,7.417051e+03
12184,121840,2.514084e+02,1.587127e+02,7.417051e+03
12185,121850,2.514084e+02,1.587127e+02,7.417051e+03
12186,121860,2.519603e+02,1.593147e+02,7.424581e+03
12187,121870,2.519603e+02,1.593147e+02,7.424581e+03
12188,121880,2.519603e+02,1.593147e+02,7.424581e+03
12189,121890,2.519603e+02,1.593147e+02,7.424581e+03
12190,121900,2.519603e+02,1.593147e+02,7.424581e+03
12191,121910,2.525246e+02,1.599243e+02,7.432162e+03
12192,121920,2.525246e+02,1.599243e+02,7.432162e+03
12193,121930,2.525246e+02,1.599243e+02,7.432162e+03
12194,121940,2.525246e+02,1.599243e+02,7.432162e+03
12195,121950,2.525246e+02,1.599243e+02,7.432162e+03
12196,121960,2.530971e+02,1.605371e+02,7.439790e+03
12197,121970,2.530971e+02,1.605371e+02,7.439790e+03
12198,121980,2.530971e+02,1.605371e+02,7.439790e+03
12199,121990,2.530971e+02,1.605371e+02,7.439790e+03
12200,122000,2.530971e+02,1.605371e+02,7.439790e+03
12201,122010,2.536746e+02,1.611496e+02,7.447447e+03
12202,122020,2.536746e+02,1.611496e+02,7.447447e+03
12203,122030,2.536746e+02,1.611496e+02,7.447447e+03
12204,122040,2.536746e+02,1.611496e+02,7.447447e+03
12205,122050,2.536746e+02,1.611496e+02,7.447447e+03
12206,122060,2.542577e+02,1.617623e+02,7.455127e+03
12207,122070,2.542577e+02,1.617623e+02,7.455127e+03
12208,122080,2.542577e+02,1.617623e+02,7.455127e+03
12209,122090,2.542577e+02,1.617623e+02,7.455127e+03
12210,122100,2.542577e+02,1.617623e+02,7.455127e+03
12211,122110,2.548408e+02,1.623697e+02,7.462808e+03
12212,122120,2.548408e+02,1.623697e+02,7.462808e+03
12213,122130,2.548408e+02,1.623697e+02,7.462808e+03
12214,122140,2.548408e+02,1.623697e+02,7.462808e+03
12215,122150,2.548408e+02,1.623697e+02,7.462808e+03
12216,122160,2.554212e+02,1.629688e+02,7.470481e+03
12217,122170,2.554212e+02,1.629688e+02,7.470481e+03
12218,122180,2.554212e+02,1.629688e+02,7.470481e+03
12219,122190,2.554212e+02,1.629688e+02,7.470481e+03
12220,122200,2.554212e+02,1.629688e+02,7.470481e+03
12221,122210,2.560014e+02,1.635623e+02,7.478163e+03
12222,122220,2.560014e+02,1.635623e+02,7.478163e+03
12223,122230,2.560014e+02,1.635623e+02,7.478163e+03
12224,122240,2.560014e+02,1.635623e+02,7.478163e+03
12225,122250,2.560014e+02,1.635623e+02,7.478163e+03
12226,122260,2.565810e+02,1.641503e+02,7.485857e+03
12227,122270,2.565810e+02,1.641503e+02,7.485857e+03
12228,122280,2.565810e+02,1.641503e+02,7.485857e+03
12229,122290,2.565810e+02,1.641503e+02,7.485857e+03
12230,122300,2.565810e+02,1.641503e+02,7.485857e+03
12231,122310,2.571612e+02,1.647336e+02,7.493561e+03
12232,122320,2.571612e+02,1.647336e+02,7.493561e+03
12233,122330,2.571612e+02,1.647336e+02,7.493561e+03
12234,122340,2.571612e+02,1.647336e+02,7.493561e+03
12235,122350,2.571612e+02,1.647336e+02,7.493561e+03
12236,122360,2.577450e+02,1.653155e+02,7.501282e+03
12237,122370,2.577450e+02,1.653155e+02,7.501282e+03
12238,122380,2.577450e+02,1.653155e+02,7.501282e+03
12239,122390,2.577450e+02,1.653155e+02,7.501282e+03
12240,122400,2.577450e+02,1.653155e+02,7.501282e+03
12241,122410,2.583298e+02,1.658936e+02,7.509032e+03
12242,122420,2.583298e+02,1.658936e+02,7.509032e+03
12243,122430,2.583298e+02,1.658936e+02,7.509032e+03
12244,122440,2.583298e+02,1.658936e+02,7.509032e+03
12245,122450,2.583298e+02,1.658936e+02,7.509032e+03
12246,122460,2.589149e+02,1.664671e+02,7.516806e+03
12247,122470,2.589149e+02,1.664671e+02,7.516806e+03
12248,122480,2.589149e+02,1.664671e+02,7.516806e+03
12249,122490,2.589149e+02,1.664671e+02,7.516806e+03
12250,122500,2.589149e+02,1.664671e+02,7.516806e+03
12251,122510,2.595007e+02,1.670365e+02,7.524583e+03
12252,122520,2.595007e+02,1.670365e+02,7.524583e+03
12253,122530,2.595007e+02,1.670365e+02,7.524583e+03
12254,122540,2.595007e+02,1.670365e+02,7.524583e+03
12255,122550,2.595007e+02,1.670365e+02,7.524583e+03
12256,122560,2.600838e+02,1.675986e+02,7.532357e+03
12257,122570,2.600838e+02,1.675986e+02,7.532357e+03
12258,122580,2.600838e+02,1.675986e+02,7.532357e+03
12259,122590,2.600838e+02,1.675986e+02,7.532357e+03
12260,122600,2.600838e+02,1.675986e+02,7.532357e+03
12261,122610,2.606628e+02,1.681522e+02,7.540121e+03
12262,122620,2.606628e+02,1.681522e+02,7.540121e+03
12263,122630,2.606628e+02,1.681522e+02,7.540121e+03
12264,122640,2.606628e+02,1.681522e+02,7.540121e+03
12265,122650,2.606628e+02,1.681522e+02,7.540121e+03
12266,122660,2.612374e+02,1.686970e+02,7.547871e+03
12267,122670,2.612374e+02,1.686970e+02,7.547871e+03
12268,122680,2.612374e+02,1.686970e+02,7.547871e+03
12269,122690,2.612374e+02,1.686970e+02,7.547871e+03
12270,122700,2.612374e+02,1.686970e+02,7.547871e+03
12271,122710,2.618091e+02,1.692348e+02,7.555608e+03
12272,122720,2.618091e+02,1.692348e+02,7.555608e+03
12273,122730,2.618091e+02,1.692348e+02,7.555608e+03
12274,122740,2.618091e+02,1.692348e+02,7.555608e+03
12275,122750,2.618091e+02,1.692348e+02,7.555608e+03
12276,122760,2.623796e+02,1.697670e+02,7.563338e+03
12277,122770,2.623796e+02,1.697670e+02,7.563338e+03
12278,122780,2.623796e+02,1.697670e+02,7.563338e+03
12279,122790,2.623796e+02,1.697670e+02,7.563338e+03
12280,122800,2.623796e+02,1.697670e+02,7.563338e+03
12281,122810,2.629493e+02,1.702943e+02,7.571059e+03
12282,122820,2.629493e+02,1.702943e+02,7.571059e+03
12283,122830,2.629493e+02,1.702943e+02,7.571059e+03
12284,122840,2.629493e+02,1.702943e+02,7.571059e+03
12285,122850,2.629493e+02,1.702943e+02,7.571059e+03
12286,122860,2.635212e+02,1.708192e+02,7.578774e+03
12287,122870,2.635212e+02,1.708192e+02,7.578774e+03
12288,122880,2.635212e+02,1.708192e+02,7.578774e+03
12289,122890,2.635212e+02,1.708192e+02,7.578774e+03
12290,122900,2.635212e+02,1.708192e+02,7.578774e+03
12291,122910,2.640961e+02,1.713428e+02,7.586491e+03
12292,122920,2.640961e+02,1.713428e+02,7.586491e+03
12293,122930,2.640961e+02,1.713428e+02,7.586491e+03
12294,122940,2.640961e+02,1.713428e+02,7.586491e+03
12295,122950,2.640961e+02,1.713428e+02,7.586491e+03
12296,122960,2.646723e+02,1.718634e+02,7.594210e+03
12297,122970,2.646723e+02,1.718634e+02,7.594210e+03
12298,122980,2.646723e+02,1.718634e+02,7.594210e+03
12299,122990,2.646723e+02,1.718634e+02,7.594210e+03
12300,123000,2.646723e+02,1.718634e+02,7.594210e+03
12301,123010,2.652486e+02,1.723800e+02,7.601920e+03
12302,123020,2.652486e+02,1.723800e+02,7.601920e+03
12303,123030,2.652486e+02,1.723800e+02,7.601920e+03
12304,123040,2.652486e+02,1.723800e+02,7.601920e+03
